Intensity 31_200_PSCARB_10	Intensity 32_200_psCARB_100	Intensity 33_SMALL_CITRATE_10	Intensity 34_LARGE_CITRATE_10	Intensity 35_SMALL_PEI_10	Intensity 36_LARGE_PEI_10	Intensity 37_LARGE_PVP@AU_100	Intensity 38_SMALL_PVP@AU_10	Intensity 39_SMALL_PVP@AU_100	Intensity 40_LARGE_CITRATE_100	Intensity 41_LARGE_PEI_100	Intensity 42_SMALL_CITRATE_100	Intensity 43_SMALL_PEI_100	Intensity 44_LARGE_PVP@AU_10	Intensity 45_LARGE_PEG@AU_100	Intensity 46_LARGE_PEI@AU_100	Intensity 47_SMALL_PEI@AU_100	Intensity 48_200_PSCARB_PEG_100	Intensity 49_200_PSCARB_PEG_100(B)	Intensity 50_FBS	Intensity 51_SPQC1	Intensity 52_SPQC2	Intensity 53_SPQC3	Top3 31_200_PSCARB_10	Top3 32_200_psCARB_100	Top3 33_SMALL_CITRATE_10	Top3 34_LARGE_CITRATE_10	Top3 35_SMALL_PEI_10	Top3 36_LARGE_PEI_10	Top3 37_LARGE_PVP@AU_100	Top3 38_SMALL_PVP@AU_10	Top3 39_SMALL_PVP@AU_100	Top3 40_LARGE_CITRATE_100	Top3 41_LARGE_PEI_100	Top3 42_SMALL_CITRATE_100	Top3 43_SMALL_PEI_100	Top3 44_LARGE_PVP@AU_10	Top3 45_LARGE_PEG@AU_100	Top3 46_LARGE_PEI@AU_100	Top3 47_SMALL_PEI@AU_100	Top3 48_200_PSCARB_PEG_100	Top3 49_200_PSCARB_PEG_100(B)	Top3 50_FBS	Top3 51_SPQC1	Top3 52_SPQC2	Top3 53_SPQC3	iBAQ 31_200_PSCARB_10	iBAQ 32_200_psCARB_100	iBAQ 33_SMALL_CITRATE_10	iBAQ 34_LARGE_CITRATE_10	iBAQ 35_SMALL_PEI_10	iBAQ 36_LARGE_PEI_10	iBAQ 37_LARGE_PVP@AU_100	iBAQ 38_SMALL_PVP@AU_10	iBAQ 39_SMALL_PVP@AU_100	iBAQ 40_LARGE_CITRATE_100	iBAQ 41_LARGE_PEI_100	iBAQ 42_SMALL_CITRATE_100	iBAQ 43_SMALL_PEI_100	iBAQ 44_LARGE_PVP@AU_10	iBAQ 45_LARGE_PEG@AU_100	iBAQ 46_LARGE_PEI@AU_100	iBAQ 47_SMALL_PEI@AU_100	iBAQ 48_200_PSCARB_PEG_100	iBAQ 49_200_PSCARB_PEG_100(B)	iBAQ 50_FBS	iBAQ 51_SPQC1	iBAQ 52_SPQC2	iBAQ 53_SPQC3	Only identified by site	Reverse	Potential contaminant	Taxonomy IDs	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Protein IDs	Majority protein IDs	Protein names	Gene names	id	Taxonomy names
0	0	0	0	0	0	0	0	2529400	5806400	0	0	0	0	47642000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53767000	53767000	0	0	0	0	53767000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68363	156930	0	0	0	0	1287600	0	0	0	0	0	0	0	0				9913	5	5	5	14	14	14	59.149	0	18.857	55978000	5	Q29465	Q29465			270	Bos taurus
2910000	0	5570500	9657000	0	0	0	0	0	0	0	15928000	0	0	0	0	0	0	0	0	0	0	0	4737700	0	9069300	9657000	0	0	0	0	0	0	0	15928000	0	0	0	0	0	0	0	0	0	0	0	138570	0	265260	206800	0	0	0	0	0	0	0	385740	0	0	0	0	0	0	0	0	0	0	0				9913	2	2	2	6.5	6.5	6.5	39.869	0	5.3806	34066000	6	Q29RI6	Q29RI6			272	Bos taurus
5494400	0	0	10312000	5986600	0	21183000	5604400	17832000	27945000	35524000	0	0	6864800	7878200	0	0	0	0	43593000	16684000	16308000	30166000	5854100	0	0	10987000	6378600	0	22570000	5971400	18999000	29775000	37850000	0	0	7314300	8394100	0	0	0	0	46447000	17777000	17375000	30166000	366290	0	0	687440	399110	0	1412200	373630	1188800	1863000	2368300	0	0	457650	525210	0	0	0	0	2906200	1112300	1087200	981160				9913	2	2	2	5.9	5.9	5.9	42.787	0.0026042	4.0428	251370000	16	Q29RM2	Q29RM2			273	Bos taurus
1123200000	54464000	3641600000	5427899904	24096000	0	121910000	244720000	97489000	796979968	73840000	1106400000	51229000	35151000	5119800	0	0	1811500	0	129060000	1224099968	1192300032	1181400064	179580000	11801000	622550016	810569984	24375000	0	49293000	47255000	47059000	154160000	56318000	216790000	38334000	15131000	0	0	0	5290500	0	70939000	249360000	249590000	235920000	13874000	571300	41507000	63971000	145860	0	1528800	3142800	1210200	9471600	761980	12317000	728620	386240	96601	0	0	34180	0	1785900	13918000	13026000	13971000				9913	56	56	56	70.7	70.7	70.7	93.089	0	323.31	16533000000	520	Q29RQ1	Q29RQ1			274	Bos taurus
17789000	6021100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17810000	5773000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	557380	207620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				9913	6	6	6	11.5	11.5	11.5	60.549	0	10.536	23810000	7	Q29RU2	Q29RU2			275	Bos taurus
30935000	0	112900000	107930000	0	0	695990016	2334600	0	0	1438200064	53857000	0	0	159370000	0	0	0	0	0	7689900	518449984	18716000	431849984	0	903470016	702240000	0	0	721830016	0	0	0	1491600000	732489984	0	0	165290000	0	0	0	0	0	436849984	522270016	414320000	511600	0	1486500	1864100	0	0	13384000	44895	0	0	27659000	889470	0	0	3064800	0	0	0	0	0	147880	297150	359930				9913	17	17	17	21.9	21.9	21.9	104.54	0	117.33	3146400000	43	Q29RU4	Q29RU4			276	Bos taurus
0	0	0	0	0	0	0	0	0	0	17817000	0	0	0	5906500	0	3150800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17817000	0	0	0	5906500	0	5042300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456840	0	0	0	151450	0	80791	0	0	0	0	0	0				9913	2	2	2	3.6	3.6	3.6	72.525	0	33.094	26874000	5	Q29RV1	Q29RV1			277	Bos taurus
0	0	0	10672000	0	0	0	0	0	0	0	16498000	0	0	0	0	0	0	0	0	5785900	0	0	0	0	0	10672000	0	0	0	0	0	0	0	16498000	0	0	0	0	0	0	0	0	5785900	0	0	0	0	0	463990	0	0	0	0	0	0	0	717300	0	0	0	0	0	0	0	0	251560	0	0				9913	1	1	1	5.4	5.4	5.4	50.684	0	10.32	32956000	4	Q29RY7	Q29RY7			278	Bos taurus
0	0	169990000	145030000	0	0	8415800	63855000	99343000	1173299968	0	697329984	0	4201700	5649500	0	0	0	0	0	162410000	171090000	171910000	0	0	49599000	52748000	0	0	20241000	18346000	37894000	194690000	0	124850000	0	7574200	0	0	0	0	0	0	58074000	59139000	63454000	0	0	3596600	4079800	0	0	255020	1445800	3010400	24865000	0	16083000	0	127320	171200	0	0	0	0	0	3890800	3724700	2966100				9913	35	35	23	48.2	48.2	31.5	67.974	0	174.91	2872500000	170	Q2HJ49	Q2HJ49			279	Bos taurus
0	0	0	0	46431000	51424000	0	0	0	0	115550000	0	86098000	0	0	3362500	121510000	0	0	0	0	23732000	22604000	0	0	0	0	49429000	54745000	0	0	0	0	115550000	0	91658000	0	0	3579600	121510000	0	0	0	0	25264000	24064000	0	0	0	0	2211000	2448800	0	0	0	0	5502200	0	4099900	0	0	160120	5786200	0	0	0	0	1130100	1076400				9913	21	2	1	55.8	4.9	2	50.282	0	5.8146	470710000	14	Q2HJ86;Q3ZCJ7;Q32KN8	Q2HJ86;Q3ZCJ7;Q32KN8			280	Bos taurus;Bos taurus;Bos taurus
7132800	2393200	13147000	9260800	0	1510400	0	0	0	0	0	6124200	0	0	0	0	0	3896700	8441800	0	0	0	7026200	7320500	2456200	13493000	9504400	0	58933000	0	0	0	0	0	6285300	0	0	0	0	0	3999200	8663900	0	0	0	7211000	475520	159550	876460	617390	0	100690	0	0	0	0	0	408280	0	0	0	0	0	259780	562790	0	0	0	468420				9913	2	2	1	9.5	9.5	4	22.202	0	4.5254	58933000	9	Q2HJH2	Q2HJH2			281	Bos taurus
108370000	70333000	946649984	824019968	13359000	4316200	428830016	79637000	1001099968	1559699968	167870000	496710016	41563000	89121000	192620000	0	14959000	3587700	10757000	17297000	481860000	561260032	357440000	68774000	37486000	348630016	300670016	0	0	230710000	53559000	473860000	792569984	169130000	225930000	0	53995000	110540000	0	0	4737300	14546000	39152000	246110000	230500000	248860000	1836000	1181300	20002000	17833000	477110	154150	6987000	1452900	18494000	25850000	2268500	10595000	1198200	1722300	3357600	0	421850	37800	211340	617760	8434400	11133000	7215200				9913	17	17	16	45.6	45.6	43.7	48.821	0	242.19	7471300000	238	Q2KIG3;P00732	Q2KIG3			282	Bos taurus;Bos taurus
104180000	0	4791300096	5692100096	1700499968	17520000	9679299584	5954999808	18235000832	28206000128	248330000	12584999936	823280000	6944999936	1939900032	27340000	3553100	0	0	101250000	7981599744	8917999616	8034299904	61768000	0	1984000000	2134800000	677649984	18336000	3710400000	2744000000	7534600192	11864000512	87113000	4976999936	353280000	2885700096	705699968	2969200	12856000	0	0	83910000	3076100096	3098299904	3242700032	10260000	0	344710016	387249984	137160000	1292900	622089984	390649984	1320700032	2048300032	16091000	864310016	67769000	471400000	118600000	153750	394790	0	0	8222600	563369984	596360000	595169984				9913	17	17	17	80.7	80.7	80.7	22.144	0	323.31	121990000000	646	Q2KIS7	Q2KIS7			283	Bos taurus
43018000	6783100	98535000	115720000	0	0	60019000	12933000	31855000	96270000	45420000	75693000	9383700	3753900	6931400	0	4594700	0	0	107990000	51330000	67135000	66212000	43018000	8866200	77699000	95022000	0	0	51932000	23392000	48320000	98098000	59368000	57017000	30162000	15978000	22279000	0	14769000	0	0	139350000	64932000	60006000	61978000	1344400	616650	3798000	4244000	0	0	1322500	514160	1474500	1929100	4129100	3432100	853060	341260	630130	0	417700	0	0	3687900	2921500	1929500	1707000				9913	5	5	5	35.1	35.1	35.1	20.646	0	62.037	903570000	75	Q2KIT0	Q2KIT0			284	Bos taurus
0	0	0	0	0	0	0	0	0	0	16627000	0	12714000	0	0	0	0	0	0	36625000	4355300	0	0	0	0	0	0	0	0	0	0	0	0	17994000	0	13759000	0	0	0	0	0	0	36625000	8415000	0	0	0	0	0	0	0	0	0	0	0	0	1248800	0	851980	0	0	0	0	0	0	2140000	544410	0	0				9913	2	2	2	13	13	13	22.911	0	6.7951	70322000	8	Q2KIU3	Q2KIU3			285	Bos taurus
51747000	0	148060000	210280000	253130000	0	55399000	48698000	74620000	816899968	43316000	410920000	56961000	38952000	93808000	0	8577500	0	0	0	246850000	224810000	239800000	41230000	0	136770000	138780000	135060000	0	46440000	32271000	58547000	472820000	66503000	248690000	58931000	35722000	62330000	0	12458000	0	0	0	159420000	147820000	149290000	2455700	0	1373100	1244900	4163200	0	2303600	135930	3395900	12941000	2707300	3993100	2283400	137540	280700	0	536100	0	0	0	1459900	1497000	2064200				9913	7	7	7	26.3	26.3	26.3	26.399	0	142	3022800000	138	Q2KIV9	Q2KIV9			286	Bos taurus
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14261000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14261000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2037300	0	0	0				9913	2	2	2	10.8	10.8	10.8	22.555	0.0096618	3.2405	14261000	2	Q2KIX7	Q2KIX7			287	Bos taurus
0	0	0	0	0	0	8128600	0	18246000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8128600	0	18246000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1161200	0	2606600	0	0	0	0	0	0	0	0	0	0	0	0	0	0				9913	1	1	1	17.7	17.7	17.7	17.314	0.0025575	3.8822	26375000	1	Q2KIY7	Q2KIY7			288	Bos taurus
0	1588600	18105000	15792000	15518000	0	0	0	0	28460000	0	10555000	0	0	0	0	6452400	0	0	0	10126000	11169000	8944100	0	2014500	18105000	15792000	15518000	0	0	0	0	36091000	0	13385000	0	0	0	0	8182500	0	0	0	12841000	14163000	11342000	0	93445	577150	398720	355020	0	0	0	0	1674100	0	620900	0	0	0	0	379560	0	0	0	595660	656970	526130				9913	2	2	2	6.2	6.2	6.2	38.895	0.0026738	4.2507	126710000	13	Q2KJ33	Q2KJ33			289	Bos taurus
0	0	0	10200000	0	0	17683000	11313000	30665000	0	0	0	0	11696000	0	0	0	0	0	0	0	0	0	0	0	0	12179000	0	0	17683000	10093000	27351000	0	0	0	0	10061000	0	0	0	0	0	0	0	0	0	0	0	0	330830	0	0	775950	652580	1202500	0	0	0	0	530550	0	0	0	0	0	0	0	0	0				9913	5	5	5	19.5	19.5	19.5	37.568	0	19.389	81558000	17	Q2KJ39	Q2KJ39			290	Bos taurus
107170000	143050000	2317900032	2570400000	490360000	4917600	4915500032	900179968	7477599744	3539800064	41970000	1301299968	59601000	1022899968	89718000	987650	0	0	0	27408000	1754099968	1656400000	1664499968	57699000	40578000	601689984	744220032	146420000	13536000	1300999936	263310000	1823600000	1086800000	42101000	407310016	44496000	259470000	37115000	3051600	0	0	0	34695000	440510016	434489984	506910016	1595900	1936300	34965000	38941000	7405100	140500	77978000	13148000	115140000	58294000	857870	21653000	1254100	13200000	1405500	28219	0	0	0	783080	28145000	25222000	26231000				9913	36	36	35	60.7	60.7	60.7	70.993	0	323.31	30086000000	578	Q2KJ63	Q2KJ63			291	Bos taurus
17182000	1405100	40673000	37637000	4552000	4282600	39531000	0	54741000	9637300	3994000	3993800	4873500	1769500	0	0	0	0	0	7758300	7023800	4742600	5045600	11819000	2097000	30583000	16981000	6793400	6391300	36066000	0	41477000	14383000	5960700	5960400	7273200	2640700	0	0	0	0	0	11578000	10482000	7077800	7530000	404100	70256	434310	426050	227600	214130	369320	0	779780	481870	199700	199690	243680	88474	0	0	0	0	0	387910	351190	237130	252280				9913	7	7	7	22.9	22.9	22.9	52.668	0	32.718	248840000	36	Q2KJ83	Q2KJ83			292	Bos taurus
0	5451100	0	0	0	0	5856100	0	0	0	0	5170800	0	0	0	0	0	1203100	0	0	6561600	0	0	0	5451100	0	0	0	0	9855900	0	0	0	0	17995000	0	0	0	0	0	10154000	0	0	11043000	0	0	0	185490	0	0	0	0	650680	0	0	0	0	574530	0	0	0	0	0	133680	0	0	729070	0	0				9913	3	3	3	22	22	22	21.258	0	7.195	24243000	8	Q2KJ93	Q2KJ93			293	Bos taurus
5128500	3566900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6190600	3566900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320530	93238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				9913	2	2	2	7.6	7.6	7.6	43.76	0	5.4201	8695400	3	Q2KJC6	Q2KJC6			294	Bos taurus
14020000	3842300	26386000	6914600	47785000	88587000	0	6848400	0	0	269670016	23941000	235780000	3862500	2287300	7788900	201430000	4642400	4125300	0	12498000	10465000	14177000	11649000	3282200	28196000	19473000	52167000	78914000	0	0	0	0	269820000	38800000	190030000	0	0	4724900	157730000	3699500	5589500	0	35198000	29472000	39926000	429870	121120	500610	345730	1925100	2236900	0	342420	0	0	9957000	475550	5627000	193120	114370	131870	4276900	136520	206260	0	624920	523270	708870				9913	21	4	3	57.4	15.5	12.2	49.67	0	41.198	985060000	48	Q2KJD0	Q2KJD0			295	Bos taurus
0	0	0	0	0	5506900	0	0	0	0	0	0	0	0	0	0	16978000	0	0	0	0	37064000	38719000	0	0	0	0	0	6657100	0	0	0	0	0	0	0	0	0	0	98268000	0	0	0	0	44805000	46806000	0	0	0	0	0	275340	0	0	0	0	0	0	0	0	0	0	848910	0	0	0	0	1853200	1936000				9913	2	2	2	6.9	6.9	6.9	34.961	0.0074442	3.4431	98268000	3	Q2KJE4	Q2KJE4			296	Bos taurus
846300032	110660000	263460000	273780000	186820000	259310000	1111699968	90631000	957470016	1699299968	2064800000	409720000	1339800064	184500000	517320000	29616000	231710000	28178000	31908000	4328600064	1071400000	641920000	787329984	230760000	25540000	92684000	115800000	72817000	85966000	320960000	34489000	292190016	441870016	613420032	136130000	423609984	56384000	131380000	9107500	74884000	10801000	16005000	1139399936	288540000	248230000	225710000	24153000	3119300	8871600	8142800	6384600	9849200	31849000	3551600	30882000	46724000	61513000	14672000	41064000	5600800	15375000	1170600	8894200	824220	1455100	122070000	30874000	16858000	22500000				9913	19	19	19	48.3	48.3	48.3	53.553	0	323.31	17466000000	496	Q2KJF1	Q2KJF1			297	Bos taurus
0	0	0	0	0	0	0	0	0	5786300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5786300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251580	0	0	0	0	0	0	0	0	0	0	0	0	0				9913	1	1	1	2.5	2.5	2.5	64.398	0.0026525	4.1454	5786300	1	Q2KJG3	Q2KJG3			298	Bos taurus
6798700	0	57376000	50017000	18149000	7978700	0	2065500	0	0	0	7408500	8468700	0	0	0	3436900	0	0	0	0	5617800	0	27600000	0	92409000	30319000	14503000	8950000	0	0	0	0	0	14306000	16354000	0	0	0	6636900	0	0	0	0	10848000	0	226620	0	611300	666870	427320	154490	0	68849	0	0	0	246950	282290	0	0	0	114560	0	0	0	0	187260	0				9913	9	9	9	24.4	24.4	24.4	66.257	0	21.081	167320000	21	Q2KJH4	Q2KJH4			299	Bos taurus
16602000	27170000	0	9827600	0	0	0	0	0	11184000	0	0	0	0	0	0	0	1125300	7229800	0	0	0	0	16901000	7255700	0	41486000	0	0	0	0	0	23778000	0	0	0	0	0	0	0	0	4337700	0	0	0	0	154340	285970	0	409480	0	0	0	0	0	466000	0	0	0	0	0	0	0	46889	216230	0	0	0	0				9913	11	11	11	36.1	36.1	36.1	46.506	0	58.262	73139000	20	Q2KJH6	Q2KJH6			300	Bos taurus
4855200	4426800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7084600	4426800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194210	177070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				9913	3	3	3	6.7	6.7	6.7	53.977	0	11.889	9282000	4	Q2KJH9	Q2KJH9			301	Bos taurus
0	0	5344200	0	0	0	0	0	0	55394000	0	12286000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46593000	0	17386000	0	0	0	0	0	0	0	0	0	0	0	0	0	254490	0	0	0	0	0	0	2218700	0	246690	0	0	0	0	0	0	0	0	0	0	0				9913	6	6	6	28	28	28	41.571	0	16.648	73024000	8	Q2NKY7	Q2NKY7			302	Bos taurus
0	0	0	0	0	0	0	0	7019200	0	0	0	0	0	3497900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7019200	0	0	0	0	0	3497900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	779910	0	0	0	0	0	388650	0	0	0	0	0	0	0	0				9913	2	2	2	17.2	17.2	17.2	23.232	0	11.682	10517000	3	Q2T9V8	Q2T9V8			304	Bos taurus
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1728200	2622100	0	0	23488000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11059000	16779000	0	0	27838000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123440	187290	0	0	1677700	0				9913	2	2	2	16.2	16.2	16.2	24.469	0.0074813	3.4695	27838000	4	Q2TA29;Q3MHP2	Q2TA29;Q3MHP2			305	Bos taurus;Bos taurus
0	0	0	0	0	7201100	0	0	0	0	153690000	0	28537000	0	9791400	0	33908000	0	0	0	0	0	0	0	0	0	0	0	8442200	0	0	0	0	98044000	0	28537000	0	11479000	0	30654000	0	0	0	0	0	0	0	0	0	0	0	125470	0	0	0	0	3221500	0	798560	0	135160	0	495190	0	0	0	0	0	0				9913	6	5	5	19.2	16.6	16.6	43.985	0	56.913	233120000	17	Q2TA40	Q2TA40			306	Bos taurus
31582000	49265000	23106000	80962000	0	0	0	0	4400000	0	0	3702700	3617700	0	2567500	0	0	0	0	0	5552700	8839900	3793700	26907000	27305000	34287000	46938000	0	0	0	0	13761000	0	0	11581000	11315000	0	8030000	0	0	0	0	0	17366000	22658000	11865000	242960	491150	177390	1001800	0	0	0	0	258820	0	0	217810	212800	0	151030	0	0	0	0	0	326630	519990	223160				9913	10	10	10	35.2	35.2	35.2	40.463	0	36.107	217390000	38	Q2TA49	Q2TA49			307	Bos taurus
132590000	87638000	102580000	77779000	0	0	4158400	15607000	30656000	84089000	0	76707000	0	3064200	0	0	0	0	1187700	0	31606000	42080000	46635000	82610000	61571000	55104000	44151000	0	0	14679000	14640000	24154000	53136000	0	48626000	0	10251000	0	0	0	0	0	0	31606000	30229000	31363000	4410500	3318100	2272100	2250600	0	0	218870	389290	930560	2565900	0	1854500	0	161280	0	0	0	0	62511	0	582610	1275500	1413700				9913	12	12	12	27.7	27.7	27.7	53.697	0	75.317	736370000	74	Q2TBI0	Q2TBI0			308	Bos taurus
0	0	0	0	0	0	0	0	0	0	50116000	0	47921000	0	0	0	85485000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55775000	0	53295000	0	0	0	76711000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3377400	0	2337000	0	0	0	4626300	0	0	0	0	0	0				9913	5	5	5	27.1	27.1	27.1	30.009	0	55.856	183520000	12	Q2TBP0	Q2TBP0			309	Bos taurus
0	0	0	0	0	0	0	0	0	0	104730000	0	0	0	0	0	0	0	33248000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71639000	0	0	0	0	0	0	0	22885000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1272800	0	0	0	0	0	0	0	577750	0	0	0	0				9913	10	10	10	29.2	29.2	29.2	44.859	0	24.097	137980000	15	Q2TBU0	Q2TBU0			310	Bos taurus
0	0	0	0	63614000	65735000	0	0	0	0	443260000	0	220190000	0	0	5575600	261490000	0	0	0	16731000	15178000	14278000	0	0	0	0	40482000	37905000	0	0	0	0	220840000	0	129780000	0	0	5679000	163350000	0	0	0	21237000	19265000	18123000	0	0	0	0	1793100	1906700	0	0	0	0	16487000	0	8030200	0	0	86541	8348100	0	0	0	439420	397080	334960				9913	6	6	6	38.2	38.2	38.2	26.246	0	152.23	1106100000	53	Q2TBX6	Q2TBX6			311	Bos taurus
5740000256	437340000	78504001536	66226999296	15740000256	7733300224	7123999744	3019500032	6925100032	32270999552	7545399808	43904000000	12280999936	1457200000	1902999936	175070000	1630800000	196560000	358300000	7157000192	28472000512	27783000064	29070000128	755889984	57775000	7981000192	6811299840	1452300032	845480000	804990016	370929984	902380032	3467399936	908240000	5085400064	1272199936	206680000	227540000	21660000	210100000	32158000	56211000	906609984	3202200064	2252800000	3428499968	28637000	1973000	432550016	381390016	89816000	44523000	38559000	16258000	39961000	174450000	44326000	236140000	71858000	7926400	10670000	828970	8820600	1029000	1742200	39224000	161350000	155420000	157150000				9913	166	166	166	84.2	84.2	84.2	187.25	0	323.31	385650000000	4180	Q2UVX4	Q2UVX4			312	Bos taurus
0	0	0	0	51506000	42076000	0	0	0	0	426329984	0	238510000	0	0	5234000	402470016	0	0	0	11417000	11667000	9337400	0	0	0	0	42132000	46358000	0	0	0	0	223020000	0	139530000	0	0	3977700	224590000	0	0	0	25813000	26379000	21111000	0	0	0	0	2508200	2475000	0	0	0	0	21924000	0	12092000	0	0	185260	21566000	0	0	0	671590	686300	549260				9913	10	10	10	50	50	50	27.399	0	126.03	1198500000	58	Q2YDE4	Q2YDE4			314	Bos taurus
0	1146900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1146900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				9913	2	2	2	9	9	9	48.049	0.0075188	3.5402	1146900	2	Q2YDE9	Q2YDE9			315	Bos taurus
0	0	0	0	25747000	22531000	0	0	0	0	205290000	0	149590000	0	0	2029500	163080000	0	0	0	5046100	4502400	3503500	0	0	0	0	27727000	25556000	0	0	0	0	138330000	0	107240000	0	0	3006900	91435000	0	0	0	17018000	15185000	11816000	0	0	0	0	1169700	1078100	0	0	0	0	6506200	0	6207800	0	0	126840	5862800	0	0	0	315380	281400	218970				9913	9	9	9	36.1	36.1	36.1	28.609	0	140.7	581320000	39	Q32KL2	Q32KL2			316	Bos taurus
45732000	3421100	658609984	303630016	141560000	117230000	37544000	45663000	56175000	61308000	71143000	99442000	70458000	49575000	9370100	1006800	38625000	42278000	59069000	34095000	214540000	165830000	233010000	45732000	6003400	536920000	218740000	117380000	95591000	44531000	39962000	66629000	55733000	71143000	99442000	70458000	38997000	16443000	1766800	37112000	42278000	59069000	40440000	143900000	124970000	142670000	5081300	380130	63225000	27693000	13982000	10621000	4171600	4440300	6241700	4500500	7904700	11049000	7828600	4333000	1041100	111870	3476600	4697500	6563300	3788400	16904000	14828000	17185000				9913	6	6	6	36.5	36.5	36.5	21.401	0	133.72	2559300000	97	Q32KY0	Q32KY0			317	Bos taurus
5481000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2747900	4045100	6444600	0	0	0	5481000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2747900	4045100	6444600	0	0	0	913490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457980	674180	1074100	0	0	0				9913	1	1	1	8.5	8.5	8.5	14.687	0.0025907	3.9828	18719000	4	Q32L76	Q32L76			318	Bos taurus
103260000	93162000	539299968	493160000	220100000	3577100	273440000	58328000	646860032	2414200064	0	1385100032	153170000	29431000	158590000	0	0	1797500	2558100	0	671580032	612220032	555089984	43202000	21195000	120550000	115540000	62543000	0	93918000	22963000	141250000	489840000	0	314640000	76325000	17500000	45399000	0	0	3832200	5454000	0	159070000	180310000	168040000	1978200	1426200	10176000	9386000	4556000	99363	5002200	1110600	13069000	40947000	0	25592000	1909800	560070	2998800	0	0	49929	71059	0	12908000	9978700	9004200				9913	36	36	36	59.5	59.5	59.5	75.782	0	323.31	8414900000	362	Q32LP0	Q32LP0			319	Bos taurus
0	0	0	0	0	4178100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4178100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				9913	1	1	1	3.4	3.4	3.4	65.29	0.0075949	3.6111	4178100	1	Q32PI5	Q32PI5			321	Bos taurus
247720000	33344000	0	0	0	0	4234100	0	6596100	6271400	19974000	0	0	0	0	0	0	228810000	626209984	72161000	0	0	7029200	62964000	11308000	0	0	0	0	15884000	0	0	0	27233000	0	0	0	0	0	0	56489000	166420000	57940000	0	0	14311000	7049500	1015400	0	0	0	0	201630	0	314100	298640	346140	0	0	0	0	0	0	7688800	17729000	1345600	0	0	334730				9913	25	25	25	57.1	57.1	57.1	43.017	0	263.37	1252300000	110	Q32PJ2	Q32PJ2			322	Bos taurus
